OID,PID
6988,669
6988,669
6988,669
6989,906
6989,906
6989,906
6989,219
6989,219
6989,686
6989,686
6989,686
6990,828
6990,828
6990,828
6990,278
6990,278
6990,278
6990,678
6990,678
6990,678
6991,5
6991,5
6991,5
6992,620
6992,620
6992,620
6992,848
6992,848
6992,508
6992,508
6993,315
6993,315
6993,816
6993,816
6993,816
6993,829
6993,829
6993,581
6993,581
6994,476
6994,476
6994,476
6995,715
6995,715
6995,810
6995,833
6995,478
6995,478
6996,218
6996,218
6997,31
6997,31
6997,893
6997,893
6997,893
6997,94
6997,94
6997,246
6997,246
6998,550
6998,550
6998,550
6999,589
6999,589
6999,589
6999,408
7000,179
7000,179
7000,179
7000,727
7000,727
7000,727
7000,212
7000,1
7000,1
7000,1
7000,236
7000,236
7000,236
7001,365
7001,365
7001,365
7001,31
7001,31
7001,31
7002,852
7002,852
7003,920
7003,920
7003,920
7003,287
7003,727
7003,727
7003,727
7003,51
7003,51
7004,146
7005,381
7005,381
7005,77
7006,564
7006,564
7006,375
7006,375
7006,375
7006,391
7006,391
7006,391
7007,724
7007,299
7007,299
7007,712
7007,712
7007,712
7007,480
7008,890
7008,657
7008,370
7008,370
7008,370
7008,934
7009,145
7009,145
7009,145
7009,852
7009,852
7009,852
7010,705
7010,969
7010,969
7010,620
7010,620
7011,76
7011,76
7011,76
7011,540
7011,540
7011,22
7011,22
7011,821
7011,821
7011,821
7011,582
7012,955
7012,955
7012,955
7013,606
7013,606
7013,606
7013,855
7013,855
7013,855
7014,583
7014,583
7014,583
7014,879
7014,879
7014,879
7014,384
7014,384
7014,145
7014,145
7015,36
7015,36
7015,36
7015,654
7015,654
7015,654
7015,868
7015,334
7015,334
7016,564
7016,270
7016,270
7016,714
7016,714
7016,360
7016,948
7017,457
7017,900
7017,544
7017,544
7017,544
7017,603
7017,603
7018,412
7018,412
7018,442
7018,442
7018,442
7018,198
7018,366
7018,366
7018,366
7019,313
7019,313
7019,313
7020,543
7020,960
7020,960
7020,568
7020,568
7020,914
7020,622
7020,622
7021,629
7021,629
7021,629
7021,444
7021,444
7021,953
7021,149
7022,289
7022,289
7022,289
7022,250
7022,878
7022,878
7022,878
7022,445
7022,938
7022,938
7022,938
7023,70
7023,70
7023,70
7023,884
7023,884
7023,884
7023,270
7023,270
7023,270
7024,939
7025,314
7025,314
7025,314
7025,363
7025,363
7025,363
7026,433
7027,474
7028,845
7028,845
7028,463
7028,463
7029,901
7029,901
7029,556
7029,894
7029,894
7029,894
7029,479
7029,653
7029,653
7030,151
7030,837
7030,837
7030,294
7030,294
7030,294
7030,303
7031,898
7031,953
7031,953
7031,271
7031,490
7032,798
7032,161
7032,161
7033,240
7033,240
7034,440
7034,440
7034,806
7034,181
7034,181
7034,181
7035,519
7036,493
7036,493
7036,311
7036,140
7036,140
7036,140
7036,168
7036,238
7037,278
7037,791
7037,121
7037,668
7037,668
7037,737
7037,737
7037,737
7038,694
7038,694
7038,694
7038,54
7038,313
7038,313
7038,50
7038,50
7038,50
7039,92
7039,92
7039,92
7039,331
7039,331
7039,331
7040,903
7040,713
7040,713
7040,713
7040,302
7040,261
7040,261
7040,261
7040,722
7040,722
7040,722
7041,724
7041,724
7041,559
7041,559
7041,294
7041,294
7042,146
7042,146
7042,863
7042,863
7042,648
7042,648
7042,648
7042,463
7042,257
7043,829
7043,431
7043,431
7043,431
7044,905
7044,699
7044,699
7044,699
7044,82
7044,82
7044,82
7045,743
7046,856
7046,856
7046,24
7046,637
7046,637
7046,418
7047,622
7047,102
7047,555
7047,125
7047,125
7047,125
7048,592
7048,592
7048,332
7048,89
7048,89
7049,750
7050,645
7050,645
7050,464
7051,968
7051,968
7051,637
7051,637
7051,637
7052,788
7052,788
7052,583
7052,779
7052,450
7053,257
7053,257
7054,101
7054,101
7054,379
7054,379
7054,379
7054,817
7054,130
7054,130
7054,130
7055,288
7055,288
7055,546
7055,546
7055,225
7055,225
7055,698
7055,698
7055,428
7056,384
7056,384
7057,39
7057,513
7057,513
7057,513
7057,164
7057,874
7057,874
7058,493
7058,493
7058,829
7058,490
7058,490
7058,490
7059,418
7059,418
7059,418
7059,611
7060,799
7060,799
7060,799
7060,838
7060,838
7060,516
7060,516
7060,516
7060,787
7060,20
7060,20
7061,175
7061,175
7062,26
7062,26
7062,133
7062,133
7062,627
7062,337
7063,185
7063,185
7063,87
7063,87
7063,87
7063,964
7064,915
7064,915
7064,185
7064,185
7064,185
7064,906
7065,964
7065,964
7065,620
7065,620
7065,620
7065,28
7065,75
7065,75
7065,75
7066,810
7066,810
7066,810
7066,131
7066,131
7066,131
7066,147
7066,147
7066,668
7066,668
7066,668
7066,959
7066,959
7067,163
7067,163
7067,71
7067,71
7067,521
7067,521
7067,521
7067,418
7067,418
7067,418
7067,531
7067,531
7068,242
7068,242
7068,242
7069,90
7069,90
7069,90
7070,912
7070,912
7070,912
7070,414
7070,414
7070,543
7070,543
7071,607
7071,607
7071,607
7071,687
7071,687
7071,687
7071,229
7071,229
7072,429
7072,429
7072,655
7072,655
7072,655
7072,168
7072,168
7072,168
7072,3
7072,3
7072,3
7072,558
7073,758
7073,758
7073,758
7073,238
7073,238
7073,35
7073,35
7073,35
7074,597
7074,597
7074,597
7075,632
7075,492
7075,621
7075,752
7075,752
7076,647
7076,417
7076,417
7076,417
7077,679
7077,679
7077,828
7077,828
7078,288
7078,288
7078,288
7078,591
7078,591
7078,591
7078,746
7078,169
7078,59
7078,59
7079,452
7079,415
7079,415
7080,810
7080,810
7080,357
7080,357
7080,686
7080,682
7080,682
7081,882
7081,882
7082,751
7082,751
7082,751
7083,802
7083,482
7083,482
7083,482
7083,666
7083,666
7083,666
7083,556
7083,556
7084,280
7084,280
7084,280
7084,470
7084,470
7084,467
7085,873
7085,873
7085,73
7086,588
7086,432
7086,203
7086,203
7086,203
7086,327
7087,260
7087,260
7087,260
7087,791
7087,791
7087,251
7087,251
7087,849
7087,849
7088,553
7088,716
7088,716
7088,716
7088,382
7088,382
7088,382
7088,408
7088,681
7088,681
7089,945
7089,945
7089,945
7089,750
7089,750
7089,750
7089,146
7089,146
7089,194
7089,194
7089,194
7090,603
7090,603
7090,603
7090,621
7090,621
7090,621
7091,287
7091,287
7091,287
7091,491
7091,399
7091,361
7091,361
7092,939
7092,557
7092,557
7092,557
7092,693
7093,261
7093,261
7094,936
7094,72
7095,153
7095,343
7095,343
7095,81
7095,411
7095,411
7095,316
7096,801
7096,801
7096,801
7097,481
7097,481
7097,218
7097,218
7097,477
7097,477
7098,615
7098,924
7098,924
7098,674
7098,674
7098,651
7098,883
7098,883
7098,883
7099,557
7099,557
7099,557
7099,12
7099,12
7099,269
7100,754
7100,754
7100,754
7100,470
7100,560
7100,560
7100,438
7100,438
7100,438
7100,365
7101,546
7101,546
7101,546
7101,963
7101,963
7101,963
7101,744
7101,744
7102,741
7102,741
7103,778
7103,3
7103,3
7103,3
7103,75
7103,75
7103,75
7103,157
7104,170
7104,170
7104,170
7105,625
7105,625
7105,23
7105,23
7106,913
7106,913
7106,314
7106,314
7106,265
7106,265
7106,704
7106,704
7106,704
7107,519
7107,519
7107,519
7108,651
7108,651
7108,651
7108,931
7108,900
7108,900
7108,20
7108,20
7109,840
7109,840
7109,840
7109,826
7109,826
7109,559
7109,559
7109,559
7109,919
7109,56
7109,56
7109,56
7110,592
7110,552
7110,552
7110,796
7110,796
7110,796
7110,719
7110,719
7110,719
7111,970
7111,970
7111,970
7111,131
7111,131
7111,919
7111,919
7111,919
7111,364
7111,738
7112,940
7112,193
7112,193
7112,456
7112,86
7112,310
7112,310
7112,310
7113,464
7113,464
7113,37
7113,37
7113,37
7113,245
7114,687
7114,687
7114,687
7115,652
7115,108
7115,108
7115,186
7115,186
7116,420
7116,420
7116,380
7116,380
7116,468
7116,870
7116,870
7116,838
7116,838
7116,838
7117,42
7117,42
7118,599
7118,599
7118,599
7119,339
7119,339
7119,339
7119,532
7120,664
7120,266
7120,266
7120,266
7120,747
7120,747
7120,747
7120,738
7120,738
7120,663
7120,663
7121,221
7121,221
7121,221
7122,675
7122,365
7122,365
7122,365
7123,403
7124,256
7124,256
7124,256
7124,746
7124,746
7124,746
7125,827
7125,827
7125,732
7125,732
7125,873
7125,705
7125,705
7125,705
7125,619
7125,619
7125,619
7126,157
7126,824
7126,722
7126,722
7126,722
7126,668
7126,668
7127,865
7127,865
7127,865
7127,492
7127,492
7127,492
7127,296
7128,952
7129,159
7129,159
7129,159
7130,472
7130,417
7130,565
7130,737
7130,414
7131,660
7131,660
7131,463
7131,463
7131,463
7131,484
7131,484
7132,284
7132,284
7132,94
7132,39
7133,674
7133,343
7133,718
7133,569
7133,569
7133,829
7133,829
7133,829
7134,510
7134,482
7134,482
7134,482
7134,805
7134,805
7134,633
7134,633
7135,495
7136,817
7136,817
7136,817
7136,474
7136,474
7136,474
7136,881
7136,881
7137,74
7137,746
7137,746
7137,715
7137,715
7137,138
7137,138
7137,138
7138,788
7138,607
7138,607
7138,957
7138,957
7138,447
7138,447
7138,447
7139,2
7139,2
7139,185
7140,314
7140,154
7140,154
7140,154
7140,693
7140,693
7140,118
7140,118
7140,118
7140,338
7141,764
7141,764
7141,523
7141,523
7141,523
7141,301
7141,301
7141,301
7141,876
7141,714
7141,714
7141,714
7142,336
7142,106
7142,909
7142,70
7142,124
7142,124
7143,939
7143,939
7143,939
7143,759
7143,759
7143,248
7143,385
7143,9
7143,9
7143,9
7144,580
7144,580
7144,580
7144,240
7144,240
7144,126
7144,126
7144,678
7144,774
7144,774
7145,709
7145,709
7145,709
7145,52
7145,52
7146,836
7147,788
7147,290
7147,290
7147,211
7147,517
7147,517
7147,517
7147,930
7148,413
7148,413
7148,77
7148,77
7148,77
7148,255
7148,255
7148,603
7148,603
7149,737
7149,737
7149,737
7150,56
7150,56
7150,56
7151,659
7151,659
7151,332
7151,332
7151,970
7151,970
7151,970
7151,604
7152,609
7152,609
7153,407
7154,765
7154,765
7154,765
7155,949
7155,949
7155,949
7155,886
7155,886
7155,886
7156,767
7156,271
7156,25
7156,25
7156,25
7157,576
7157,576
7157,576
7157,531
7157,531
7157,531
7157,725
7157,54
7157,54
7157,488
7158,74
7158,74
7158,230
7158,230
7158,230
7158,812
7159,254
7159,254
7159,755
7159,755
7159,755
7159,406
7159,574
7159,574
7159,574
7160,295
7160,150
7160,150
7160,287
7161,811
7161,482
7161,482
7161,793
7162,904
7162,352
7163,932
7163,932
7164,785
7164,785
7164,785
7164,893
7164,893
7164,893
7164,417
7164,417
7164,417
7165,20
7165,20
7165,304
7165,304
7165,675
7165,129
7166,321
7166,321
7166,610
7166,610
7167,845
7167,845
7167,845
7167,699
7167,418
7167,19
7167,19
7167,19
7167,115
7167,115
7168,352
7169,238
7169,651
7169,193
7169,193
7169,444
7169,444
7169,690
7169,690
7170,584
7170,584
7170,584
7170,948
7170,948
7170,757
7170,757
7170,757
7170,357
7170,357
7170,357
7170,237
7170,237
7170,237
7171,134
7171,818
7171,818
7171,520
7171,520
7171,661
7171,661
7171,575
7171,575
7172,670
7172,873
7172,873
7172,873
7173,780
7173,105
7173,105
7173,105
7173,642
7173,277
7174,733
7174,733
7174,733
7174,826
7174,812
7174,812
7174,308
7175,53
7175,53
7175,167
7175,167
7175,945
7175,945
7175,945
7176,686
7176,686
7176,369
7177,727
7177,727
7177,727
7177,604
7177,604
7178,130
7178,130
7178,130
7178,829
7178,422
7178,422
7178,422
7179,295
7179,295
7179,295
7179,64
7179,421
7179,421
7179,421
7179,759
7180,662
7180,662
7180,662
7180,175
7180,280
7180,280
7180,280
7180,195
7180,421
7180,421
7180,421
7181,781
7181,368
7182,502
7182,502
7182,502
7182,418
7182,418
7182,418
7182,491
7182,491
7182,421
7183,934
7183,934
7183,934
7183,40
7184,346
7184,398
7184,398
7184,398
7184,499
7185,228
7185,228
7185,29
7185,29
7185,29
7185,819
7185,822
7185,596
7186,267
7186,267
7186,460
7186,460
7186,317
7186,317
7186,317
7186,782
7186,782
7186,782
7187,565
7187,565
7187,313
7187,313
7187,313
7187,678
7187,678
7187,678
7187,397
7187,397
7187,397
7187,781
7187,781
7187,781
7188,363
7188,363
7188,363
7189,687
7189,958
7189,958
7189,489
7189,198
7189,198
7190,252
7190,335
7190,335
7190,810
7190,810
7190,810
7191,343
7191,343
7191,448
7191,448
7191,448
7191,509
7191,509
7192,70
7192,288
7192,422
7192,422
7193,429
7193,429
7193,5
7193,5
7193,5
7194,25
7194,25
7194,25
7195,134
7195,134
7195,91
7195,391
7195,391
7196,128
7196,128
7196,128
7196,764
7196,764
7197,833
7197,833
7197,101
7197,101
7197,457
7198,938
7198,261
7198,643
7198,863
7198,863
7198,863
7198,517
7198,517
7199,479
7199,479
7199,408
7199,408
7199,328
7199,328
7199,328
7199,95
7199,95
7200,285
7200,285
7200,912
7200,611
7200,611
7200,611
7200,482
7200,482
7200,349
7200,349
7201,288
7201,474
7201,474
7201,474
7202,313
7202,313
7202,77
7202,77
7202,77
7202,684
7202,178
7202,178
7202,178
7202,432
7202,432
7202,432
7203,82
7203,82
7203,82
7203,967
7203,967
7203,143
7204,118
7204,118
7204,276
7204,276
7205,162
7205,162
7205,590
7205,590
7205,590
7205,495
7205,79
7205,79
7206,718
7206,204
7206,204
7206,250
7207,198
7207,198
7207,198
7207,764
7207,449
7207,449
7207,631
7207,631
7207,631
7207,513
7207,513
7207,513
7208,754
7208,754
7208,754
7208,320
7208,156
7208,755
7208,755
7209,356
7209,356
7209,356
7209,634
7209,634
7209,634
7209,552
7210,286
7210,286
7210,286
7210,303
7210,303
7210,178
7210,696
7210,338
7210,338
7210,338
7211,530
7211,273
7211,273
7211,273
7211,812
7211,812
7211,812
7212,556
7212,556
7212,556
7213,130
7213,130
7213,130
7213,27
7213,27
7213,27
7213,304
7214,54
7214,54
7214,667
7214,667
7214,212
7215,388
7215,388
7215,388
7216,732
7217,445
7218,110
7218,579
7218,579
7218,613
7218,613
7218,613
7218,254
7218,254
7218,254
7218,862
7218,862
7219,193
7219,193
7220,790
7221,368
7222,658
7222,658
7222,658
7222,587
7222,587
7222,63
7222,63
7222,63
7222,423
7222,423
7222,155
7223,540
7223,540
7223,335
7223,335
7224,421
7224,194
7224,194
7224,194
7224,136
7224,136
7224,136
7224,29
7224,29
7224,263
7224,263
7224,263
7225,390
7225,390
7225,390
7225,873
7225,873
7225,528
7225,528
7225,528
7226,394
7226,394
7226,394
7227,502
7227,493
7228,586
7228,795
7228,795
7228,795
7228,170
7228,170
7228,947
7228,405
7228,405
7228,405
7229,947
7229,353
7229,353
7229,353
7229,511
7229,132
7229,143
7229,143
7230,693
7230,693
7230,693
7230,55
7230,55
7230,55
7230,673
7231,115
7231,115
7231,115
7231,499
7231,499
7231,647
7232,630
7232,337
7232,602
7232,866
7232,866
7232,811
7232,811
7232,811
7233,649
7233,649
7233,256
7233,21
7233,21
7233,234
7233,234
7234,876
7234,876
7234,171
7234,767
7234,625
7234,793
7234,793
7235,155
7235,155
7235,155
7235,724
7235,724
7236,84
7236,84
7236,579
7236,579
7236,579
7236,413
7236,413
7236,413
7237,398
7237,398
7237,398
7237,961
7237,272
7238,506
7238,506
7238,225
7239,290
7239,290
7239,37
7240,784
7240,784
7240,784
7240,803
7240,803
7240,803
7240,309
7240,309
7240,818
7240,818
7240,818
7241,432
7241,194
7241,194
7241,427
7241,427
7241,634
7241,634
7241,634
7241,857
7241,857
7241,857
7242,532
7242,532
7242,532
7242,333
7242,333
7242,333
7242,311
7242,61
7243,285
7243,285
7243,285
7243,250
7243,250
7244,825
7244,825
7244,825
7244,157
7244,157
7244,157
7245,156
7245,156
7245,800
7245,355
7245,355
7245,355
7245,157
7246,497
7246,497
7247,260
7247,260
7247,617
7247,617
7247,784
7247,51
7247,51
7247,51
7247,397
7247,397
7247,397
7248,319
7248,319
7248,782
7248,782
7248,782
7248,698
7248,698
7248,73
7248,73
7248,461
7248,461
7249,728
7249,728
7249,669
7249,669
7249,753
7249,753
7249,753
7249,174
7249,174
7249,174
7249,909
7250,659
7251,744
7251,721
7251,721
7251,721
7251,523
7251,759
7251,938
7251,938
7251,938
7252,129
7252,157
7252,157
7252,157
7252,630
7252,110
7252,110
7252,110
7252,268
7252,268
7252,268
7253,676
7253,676
7253,676
7253,696
7253,252
7253,252
7254,382
7254,382
7254,448
7255,339
7256,137
7256,137
7256,137
7256,431
7256,950
7256,380
7256,380
7257,699
7257,316
7257,316
7257,316
7258,878
7258,878
7258,878
7258,610
7258,710
7258,710
7258,710
7258,771
7258,771
7259,77
7259,77
7259,562
7259,562
7259,562
7259,522
7259,858
7259,858
7259,858
7260,159
7260,159
7260,159
7260,348
7260,348
7260,348
7260,635
7260,747
7261,251
7261,551
7261,551
7261,810
7261,810
7261,810
7262,965
7262,965
7262,965
7263,619
7263,619
7263,406
7263,406
7263,406
7263,735
7263,735
7263,13
7263,13
7263,13
7264,597
7264,597
7264,597
7264,360
7264,416
7264,416
7264,416
7265,681
7265,681
7265,681
7265,22
7265,913
7265,913
7265,517
7265,517
7266,938
7266,938
7266,938
7267,86
7267,86
7267,86
7267,570
7267,570
7267,664
7267,940
7267,940
7268,646
7268,646
7268,206
7268,206
7268,206
7268,547
7268,592
7268,894
7268,894
7268,894
7269,778
7269,372
7269,856
7269,856
7269,856
7269,120
7270,706
7270,520
7270,520
7270,520
7271,613
7271,280
7271,280
7271,280
7271,520
7271,520
7271,520
7271,879
7272,800
7272,800
7272,310
7272,310
7272,782
7272,912
7272,912
7273,919
7273,919
7273,919
7273,472
7273,805
7273,805
7273,805
7274,21
7274,21
7274,453
7274,453
7274,453
7274,908
7274,908
7274,908
7275,53
7275,53
7275,670
7275,670
7275,670
7275,566
7275,566
7275,566
7275,177
7275,177
7275,561
7275,561
7275,561
7276,438
7276,438
7276,438
7276,201
7276,201
7277,442
7278,34
7278,477
7278,477
7278,477
7278,210
7278,210
7278,210
7278,120
7278,679
7278,679
7279,690
7279,690
7279,690
7280,651
7280,651
7280,651
7280,697
7281,604
7282,725
7282,195
7282,195
7282,195
7282,637
7282,658
7282,658
7283,143
7283,143
7283,57
7283,683
7283,683
7283,661
7283,661
7283,661
7283,734
7283,734
7283,734
7284,162
7284,162
7284,582
7284,543
7284,963
7285,381
7285,831
7285,831
7285,917
7285,925
7285,925
7285,925
7286,66
7287,940
7287,178
7287,178
7287,619
7287,619
7288,943
7288,943
7288,943
7288,780
7288,634
7288,634
7289,862
7289,862
7289,862
7289,757
7289,757
7289,757
7289,157
7289,157
7290,189
7290,189
7290,527
7290,527
7290,527
7290,837
7290,837
7290,837
7290,776
7291,496
7291,496
7291,118
7291,118
7291,118
7291,352
7291,352
7291,352
7291,365
7291,365
7291,365
7291,779
7292,630
7292,630
7292,598
7292,598
7292,171
7292,171
7292,165
7292,525
7293,126
7293,82
7293,82
7293,913
7293,351
7294,654
7294,654
7294,654
7294,445
7294,875
7295,34
7295,34
7295,34
7295,393
7295,393
7295,87
7295,87
7295,87
7296,618
7296,265
7296,265
7296,265
7297,509
7297,509
7297,243
7297,590
7297,590
7297,590
7297,346
7298,766
7298,766
7298,766
7299,366
7299,278
7300,231
7300,311
7300,311
7300,311
7300,350
7300,246
7300,246
7301,692
7301,692
7301,692
7301,936
7301,313
7301,313
7301,313
7301,283
7301,283
7301,283
7302,115
7302,583
7302,583
7302,583
7302,267
7302,549
7302,549
7303,864
7303,864
7303,482
7303,482
7303,482
7303,397
7303,397
7303,397
7303,363
7303,363
7303,71
7304,426
7304,426
7304,284
7305,653
7306,953
7306,953
7306,593
7306,593
7306,593
7306,487
7306,487
7307,376
7307,376
7307,437
7307,437
7308,413
7308,413
7308,694
7308,694
7308,553
7308,553
7308,553
7309,879
7309,879
7309,901
7309,901
7309,9
7309,440
7309,440
7309,440
7309,656
7309,656
7309,656
7310,755
7310,755
7310,755
7310,197
7310,197
7310,197
7310,856
7310,856
7310,856
7310,764
7310,764
7310,483
7311,829
7311,829
7311,829
7311,8
7311,90
7311,433
7311,433
7312,768
7312,52
7312,52
7312,51
7312,51
7312,51
7312,436
7312,436
7313,273
7313,32
7313,32
7313,32
7314,926
7314,926
7315,413
7315,413
7315,413
7315,362
7315,362
7315,112
7315,112
7315,186
7316,953
7316,575
7316,575
7316,575
7316,197
7316,197
7316,197
7317,788
7317,131
7317,107
7317,107
7317,682
7317,682
7317,682
7317,190
7317,190
7317,190
7318,100
7318,177
7318,177
7318,177
7319,852
7319,320
7319,320
7319,320
7319,301
7319,301
7320,378
7320,631
7320,631
7320,393
7320,393
7321,669
7321,669
7321,669
7321,533
7321,533
7321,932
7321,932
7322,41
7322,41
7322,934
7322,934
7322,934
7323,308
7323,308
7323,32
7323,32
7323,634
7323,634
7323,634
7324,577
7324,577
7324,444
7324,444
7324,64
7324,575
7324,575
7324,953
7324,953
7325,966
7325,966
7325,605
7325,781
7326,137
7327,145
7327,277
7327,277
7327,277
7327,574
7327,261
7327,261
7327,406
7328,97
7328,924
7328,924
7328,350
7328,350
7328,660
7328,660
7328,660
7328,29
7328,29
7328,29
7329,492
7329,492
7329,887
7329,887
7329,119
7329,119
7330,633
7330,633
7330,553
7330,86
7330,86
7330,86
7330,469
7330,469
7330,40
7330,40
7331,471
7331,471
7331,732
7331,732
7332,56
7333,476
7333,382
7333,382
7333,382
7333,89
7333,89
7333,89
7333,408
7333,408
7333,408
7334,383
7334,383
7334,383
7335,508
7335,508
7335,822
7335,637
7335,637
7336,893
7336,893
7336,893
7337,948
7337,549
7337,327
7337,246
7337,246
7338,716
7338,716
7338,716
7338,760
7338,760
7338,772
7338,772
7338,772
7338,60
7338,60
7339,779
7339,779
7339,779
7339,690
7339,690
7340,620
7340,620
7340,620
7341,765
7342,420
7342,420
7342,420
7342,741
7342,741
7342,741
7343,513
7343,513
7343,447
7343,447
7343,447
7343,430
7343,430
7343,634
7343,732
7344,368
7344,368
7344,560
7344,560
7345,1
7345,442
7345,463
7345,463
7345,836
7346,86
7346,313
7346,313
7346,313
7346,490
7346,759
7346,759
7346,759
7347,797
7347,517
7347,517
7347,517
7347,481
7347,481
7347,481
7347,22
7347,22
7347,22
7348,558
7348,558
7348,558
7348,136
7348,909
7348,421
7348,421
7348,421
7349,49
7349,49
7349,550
7349,550
7349,550
7349,556
7349,556
7349,515
7349,758
7350,205
7350,205
7350,205
7350,673
7350,673
7350,72
7350,72
7350,72
7350,563
7351,647
7351,647
7351,647
7351,154
7351,154
7352,662
7352,662
7352,757
7352,757
7352,757
7352,533
7352,533
7353,375
7353,375
7354,321
7354,321
7354,321
7355,655
7355,655
7355,529
7355,529
7355,529
7356,874
7356,874
7356,251
7356,251
7356,251
7356,172
7356,920
7356,962
7357,300
7357,300
7357,300
7357,408
7357,408
7357,408
7358,39
7358,39
7358,39
7358,416
7358,416
7358,958
7359,1
7359,148
7359,148
7359,148
7359,49
7359,49
7359,49
7359,898
7359,898
7359,898
7360,771
7360,771
7360,866
7360,866
7360,866
7360,297
7360,297
7360,100
7360,745
7360,745
7360,745
7361,534
7361,534
7361,534
7362,306
7362,306
7362,918
7362,489
7362,378
7363,857
7363,857
7363,857
7363,550
7364,374
7364,769
7364,769
7364,769
7364,962
7364,674
7364,674
7365,633
7365,633
7365,633
7365,337
7366,308
7366,308
7366,407
7366,31
7366,31
7366,31
7366,721
7366,721
7366,721
7366,514
7366,514
7366,514
7367,498
7368,857
7368,857
7368,857
7368,248
7368,248
7368,286
7368,286
7368,286
7368,99
7368,595
7369,388
7369,720
7369,349
7369,349
7369,349
7370,902
7370,902
7370,932
7370,628
7370,853
7371,202
7371,405
7371,405
7371,405
7371,795
7372,714
7372,714
7372,910
7372,910
7372,40
7372,40
7372,29
7372,29
7372,916
7372,916
7373,469
7373,469
7373,443
7373,51
7373,51
7373,51
7373,131
7373,131
7374,275
7374,275
7374,873
7374,873
7374,873
7374,188
7374,188
7374,188
7374,19
7374,19
7374,19
7375,421
7375,421
7375,953
7375,257
7376,778
7376,407
7376,407
7376,52
7376,80
7377,626
7377,626
7377,626
7377,191
7377,191
7377,191
7378,800
7378,800
7378,800
7379,532
7379,532
7379,532
7379,172
7379,172
7379,172
7379,190
7379,190
7379,190
7379,581
7379,581
7379,581
7379,651
7380,478
7380,470
7380,470
7380,470
7381,929
7381,929
7381,929
7382,113
7382,544
7382,544
7382,97
7382,97
7383,596
7383,596
7383,884
7383,173
7383,173
7383,329
7383,329
7383,329
7384,488
7384,488
7384,488
7385,736
7385,736
7385,519
7385,519
7385,519
7385,434
7385,514
7385,514
7385,514
7386,531
7386,531
7386,389
7386,506
7386,506
7386,778
7386,778
7386,190
7387,630
7387,630
7387,630
7387,603
7388,49
7388,49
7388,365
7388,431
7388,431
7389,321
7389,321
7389,321
7389,799
7389,799
7389,799
7390,163
7390,163
7390,685
7390,685
7390,638
7390,638
7391,325
7391,325
7391,957
7392,395
7392,395
7392,395
7392,444
7392,444
7393,397
7393,336
7393,922
7393,117
7393,117
7393,117
7393,311
7393,311
7393,311
7394,554
7394,554
7394,84
7394,84
7395,436
7395,322
7395,322
7396,398
7396,723
7396,723
7396,723
7396,821
7396,821
7396,821
7397,721
7397,721
7397,774
7397,774
7397,141
7397,141
7397,141
7397,605
7397,605
7397,605
7398,427
7398,893
7398,893
7398,893
7398,967
7398,967
7398,967
7399,5
7399,74
7399,74
7399,750
7400,461
7400,461
7400,335
7400,335
7400,116
7400,116
7400,167
7401,642
7401,642
7401,949
7401,949
7401,949
7401,708
7402,613
7402,613
7402,823
7402,823
7402,626
7403,394
7403,394
7404,724
7404,451
7404,451
7404,451
7404,781
7404,781
7404,459
7405,765
7405,765
7405,765
7405,306
7405,306
7405,306
7405,651
7405,651
7406,198
7406,198
7406,601
7406,601
7406,266
7406,266
7406,266
7406,305
7406,305
7406,783
7406,783
7407,296
7407,296
7407,757
7407,449
7407,449
7408,292
7408,504
7408,504
7408,150
7408,873
7408,873
7408,206
7409,865
7409,865
7409,79
7409,79
7409,836
7409,24
7409,477
7410,665
7410,93
7410,93
7410,169
7410,169
7410,169
7410,214
7410,214
7410,214
7411,414
7411,414
7411,10
7411,10
7411,10
7412,920
7412,920
7412,920
7412,886
7412,886
7412,886
7412,410
7412,410
7412,410
7413,496
7413,496
7414,277
7414,277
7414,237
7414,237
7414,280
7414,280
7414,280
7414,210
7414,210
7414,210
7415,214
7415,412
7415,412
7415,187
7415,187
7415,622
7415,622
7416,652
7416,823
7416,823
7416,823
7416,565
7416,565
7416,288
7416,33
7417,64
7417,64
7417,64
7417,194
7417,194
7417,194
7417,633
7417,633
7417,633
7417,328
7417,328
7418,614
7418,318
7419,39
7419,39
7419,270
7419,270
7419,270
7419,120
7419,120
7419,211
7419,211
7419,211
7420,420
7421,928
7421,10
7421,10
7421,10
7421,825
7421,410
7421,410
7421,410
7421,406
7422,655
7422,655
7422,967
7422,967
7422,967
7422,834
7423,824
7423,863
7424,142
7425,561
7425,561
7425,561
7425,245
7425,574
7425,574
7425,182
7425,839
7426,226
7426,226
7426,226
7426,331
7427,677
7427,677
7427,677
7427,905
7427,905
7427,905
7427,298
7427,298
7427,128
7427,128
7427,168
7427,168
7427,168
7428,449
7428,449
7428,642
7428,642
7428,642
7428,617
7428,617
7428,757
7429,572
7429,731
7429,731
7429,731
7429,209
7429,209
7429,209
7429,96
7429,96
7429,514
7430,120
7430,396
7430,396
7430,396
7431,817
7431,307
7431,307
7432,919
7432,919
7432,887
7432,887
7433,569
7433,569
7433,569
7433,641
7433,641
7433,641
7433,35
7433,35
7433,35
7434,577
7434,577
7434,632
7434,632
7434,632
7434,330
7434,330
7435,617
7435,617
7435,617
7435,908
7435,908
7436,903
7436,903
7437,48
7437,48
7437,392
7437,674
7438,306
7438,149
7439,276
7439,276
7439,838
7439,838
7439,838
7440,501
7440,501
